,Product_Name,Publisher,Writer,Previous_Price,Discount,Current_Price,Gain,Kind,Page,ISBN,Cover
1646,Gözlerini Kaçırma,Everest Yayınları,Irmak Zileli,"23,00",%35 indirim,"14,95","8,05",Roman,224,9786051852508,Ciltsiz
1647,Coğrafya Mahkumları,Epsilon Yayınevi,Tim Marshall,"25,00",%40 indirim,"15,00","10,00",Dünya Siyaseti ve Politikası Kitapları,289,9786051733968,Ciltsiz
1648,Beynin Başarabileceğini Biliyor Sana da Anlatsın mı?,Cezve Kitap,Özgü Güler,"26,00",%36 indirim,"16,64","9,36",Kişisel Gelişim Kitapları,144,9786052297049,Ciltsiz
1649,Çocuklara Oyunlar Eşliğinde Kur’an-ı Kerim Öğretme Teknikleri,Cezve Kitap,Merve Gülcemal,"34,00",%36 indirim,"21,76","12,24",İslam Eğitimi Kitapları,136,9786052297056,Ciltsiz
1650,Engelsiz Masallar,Cezve Çocuk,Ayşegül Sözen Dağ,"18,50",%33 indirim,"12,40","6,11",Roman-Öykü Kitapları,80,9786052297063,Ciltsiz
1651,Candide,İthaki Yayınları,Voltaire,"22,00",%36 indirim,"14,08","7,92",Roman,200,9786053757924,Ciltsiz
1652,Devler Çok Büyük - Mızmız,Nemesis Kitap,Kes Gray,"19,00",%40 indirim,"11,40","7,60",Roman-Öykü Kitapları,224,9786052164037,Ciltsiz
1653,Hayvanlarla Gemide Yolculuk - Aktiviteli Upuzuuun Boyama Kitabım,Sincap Kitap,Kolektif,"10,00",%35 indirim,"6,50","3,50",Boyama Kitapları,18,9786053050230,Ciltsiz
1654,Justice League Cilt 8 - Darkseid Savaşı Bölüm 2,Yapı Kredi Yayınları,Geoff Johns,"29,63",%36 indirim,"18,96","10,67",Çizgi Roman Kitapları,200,9789750841576,Ciltsiz
1655,Harry Potter ve Azkaban Tutsağı - 3 Resimli Özel Baskı,Yapı Kredi Yayınları,J. K. Rowling,"110,00",%36 indirim,"70,40","39,60",Roman,328,9789750840975,Ciltli
1656,Gezgin,Parodi Yayınları,Alexandra Bracken,"37,50",%40 indirim,"22,50","15,00",Roman,664,9786055034696,Ciltsiz
1657,Tabana Kuvvet - Kafadan Kontaklar,Parodi Yayınları,Philip Ardagh,"22,50",%40 indirim,"13,50","9,00",Roman-Öykü Kitapları,224,9786055034665,Ciltli
1658,Hakikate Yelken Açmak,Yapı Kredi Yayınları,Stephane Van Damme,"13,89",%36 indirim,"8,89","5,00",Diğer Felsefe Kitapları ,328,9789750841873,Ciltsiz
1659,Dile Kolay,İz Yayıncılık,Cemal Şakar,"51,00",%35 indirim,"33,15","17,85",Söyleşi Kitapları,528,9786053262688,Ciltsiz
1660,Ben Gülmeyim de Kim Gülsün! - Neşeli Günlük,Carpe Diem Kitapları,Selcen Yüksel Arvas,"20,00",%35 indirim,"13,00","7,00",Roman,160,9786051441726,Ciltsiz
1661,Kılık Kıyafet ve İktidar,İz Yayıncılık,Cihan Aktaş,"35,00",%35 indirim,"22,75","12,25",Türkiye ve Cumhuriyet Tarihi Kitapları,344,9786053262848,Ciltsiz
1662,93 Harbi: Tüm Cepheleriyle 1877-1878 Osmanlı-Rus Savaşı,İz Yayıncılık,Francis Vinton Greene,"63,00",%35 indirim,"40,95","22,05",Dünya Tarihi Kitapları,652,9786053262633,Ciltsiz
1663,Meyve ve Sebzenin Hikayesi - Aktiviteli Upuzuuun Boyama Kitabım,Sincap Kitap,Kolektif,"10,00",%35 indirim,"6,50","3,50",Boyama Kitapları,18,9786053050261,Ciltsiz
1664,Kavramları Öğreniyorum 1 - Baby Looney Tunes,Artemis Yayınları,Kolektif,"19,00",%35 indirim,"12,35","6,65",Diğer Çocuk Kitapları,50,9786053040712,Ciltsiz
1665,Tunç Bey,Yapı Kredi Yayınları,Orçun Türkay,"6,48",%36 indirim,"4,15","2,33",Anlatı Kitapları,64,9789750841934,Ciltsiz
1666,Güneş Patladığında,Yapı Kredi Yayınları,Christopher Bollas,"16,67",%36 indirim,"10,67","6,00",Anlatı Kitapları,208,9789750841927,Ciltsiz
1667,Türk Siyasi Hayatında MSP Olayı,İz Yayıncılık,Sadık Albayrak,"27,00",%35 indirim,"17,55","9,45",Türkiye ve Cumhuriyet Tarihi Kitapları,264,9786053262404,Ciltsiz
1668,Kozalak Savaşları - Barışbaz 1,Epsilon Yayınevi,Atilla Baran,"25,00",%40 indirim,"15,00","10,00",Roman-Öykü Kitapları,160,9786051733906,Ciltsiz
1669,Ağrı Dağı,İthaki Yayınları,Christopher Golden,"30,00",%36 indirim,"19,20","10,80",Roman,320,9786053757900,Ciltsiz
1670,Kavramları Öğreniyorum 2 - Baby Looney Tunes,Artemis Yayınları,Kolektif,"19,00",%35 indirim,"12,35","6,65",Diğer Çocuk Kitapları,50,9786053043140,Ciltsiz
1671,Gezgin Ciltli,Parodi Yayınları,Alexandra Bracken,"42,50",%40 indirim,"25,50","17,00",Roman,664,9786055034702,Ciltli
1672,Benim Güzel Odam - Aktiviteli Upuzuuun Boyama Kitabım,Sincap Kitap,Kolektif,"10,00",%35 indirim,"6,50","3,50",Boyama Kitapları,18,9786053050254,Ciltsiz
1673,Sere Serpe,Yapı Kredi Yayınları,Gültekin Emre,"13,89",%36 indirim,"8,89","5,00",Şiir Kitapları,136,9789750841866,Ciltsiz
1674,İnsan ve İslam,İz Yayıncılık,Alaeddin Özdenören,"12,00",%35 indirim,"7,80","4,20",Denemeler,88,9786053262756,Ciltsiz
1675,Hayat Çok Karmaşık - Mızmız,Nemesis Kitap,Kes Gray,"19,00",%40 indirim,"11,40","7,60",Roman-Öykü Kitapları,216,9786052164013,Ciltsiz
1676,FETÖ,Profil Yayıncılık,Çetin Acar,"50,00",%38 indirim,"31,00","19,00","Kurum, Örgüt Kitapları",300,9789759968663,Ciltsiz
1677,Nasıl Bilirdiniz,Alfa Yayınları,John Lloyd,"31,00",%35 indirim,"20,15","10,85",Biyografi-Otobiyogafi Kitapları,400,9786051716046,Ciltsiz
1678,Nasıl Fenomen Oldum? - Akıl Almaz Maceralar,Carpe Diem Kitapları,Salih Uyan,"20,00",%35 indirim,"13,00","7,00",Roman-Öykü Kitapları,160,9786051441733,Ciltsiz
1679,Buraya Kadarmış - Kafadan Kontaklar,Parodi Yayınları,Philip Ardagh,"22,50",%40 indirim,"13,50","9,00",Hikayeler,232,9786055034672,Ciltli
1680,İbn Battuta Seyahatnamesi 2 Cilt ,Yapı Kredi Yayınları,İbn Battûta,"115,00",%36 indirim,"73,60","41,40",Önemli Olaylar ve Biyografi - Otobiyogra,1112,9789750807671,Ciltsiz
1681,Depresyon,Epsilon Yayınevi,Hakan Türkçapar,"49,50",%40 indirim,"29,70","19,80",Psikoloji Başvuru Kitapları,568,9786051733869,Ciltsiz
1682,Göl İnsanları,İthaki Yayınları,Kemal Tahir,"35,00",%36 indirim,"22,40","12,60",Roman,336,9786053757870,Ciltsiz
1683,Abdülhamid’in Rüyası Ertuğrul,Profil Yayıncılık,Ömer Ertur,"38,50",%38 indirim,"23,87","14,63",Tarihsel Roman Kitapları,320,9789759969660,Ciltsiz
1684,Azize'nin Son Günü,İz Yayıncılık,Cihan Aktaş,"15,00",%35 indirim,"9,75","5,25",Öykü Kitapları,144,9786053262800,Ciltsiz
1685,Ulaşılmaz,Epsilon Yayınevi,Gizem Sinan,"34,90",%40 indirim,"20,94","13,96",Roman,496,9786051733807,Ciltsiz
1686,Süreç,İletişim Yayınevi,Cuma Çiçek,"43,00",%30 indirim,"30,10","12,90",Türkiye Siyaseti ve Politikası Kitapları,367,9789750523663,Ciltsiz
1687,İyileştiren Yiyecekler,Koridor Yayıncılık,Mehmet Öz,"35,00",%35 indirim,"22,75","12,25",Beslenme ve Diyet Kitapları,384,9786059702737,Ciltsiz
1688,Yalnız Anlaşıldık,Olimpos Yayınları,Songül Ünsal,"25,00",%25 indirim,"18,75","6,25",Denemeler,160,9786052063545,Ciltsiz
1689,Türbanın Yeniden İcadı,İz Yayıncılık,Cihan Aktaş,"35,00",%35 indirim,"22,75","12,25",Araştırma - İnceleme Kitapları,352,9786053262831,Ciltsiz
1690,Uçuk Kaçık Loretta,Nemesis Kitap,Christine Nöstlinger,"14,00",%64 indirim,"5,00","9,00",Roman-Öykü Kitapları,128,9786052164068,Ciltsiz
1691,Eski Bahçe - 40 Yaşında,Yapı Kredi Yayınları,Tezer Özlü,"12,96",%36 indirim,"8,29","4,67",Türk Edebiyatı,80,9789750841903,Ciltli
1692,Köprü ve Taşıtlar - Aktiviteli Upuzuuun Boyama Kitabım,Sincap Kitap,Kolektif,"10,00",%35 indirim,"6,50","3,50",Boyama Kitapları,18,9786053050247,Ciltsiz
1693,Osmanlı Hanedanının Yapısı,Alfa Yayınları,A. D. Alderson,"31,00",%35 indirim,"20,15","10,85",Araştırma - İnceleme Kitapları,272,9786051716794,Ciltsiz
1694,Sıradısı Kariyer Için Yaratıcı Öyküler,Epsilon Yayınevi,Pembe Candaner,"13,43",%63 indirim,"5,00","8,43",İş Dünyası Kitapları,155,9789944820325,Ciltsiz
1695,Küçük Mitologya Sözlüğü,Yapı Kredi Yayınları,Behçet Necatigil,"12,96",%36 indirim,"8,29","4,67",Sözlükler,156,9789750840463,Ciltsiz
1696,Geleceğin İnsanı,İz Yayıncılık,Alaeddin Özdenören,"24,00",%35 indirim,"15,60","8,40",Denemeler,232,9786053262749,Ciltsiz
1697,Kırgın Çocuklar Mevsimi,İthaki Yayınları,Aysel Sağır,"26,00",%36 indirim,"16,64","9,36",Roman,216,9786053757917,Ciltsiz
1698,29 Numaralı Koltuğun Hikayesi,Yapı Kredi Yayınları,Amin Maalouf,"18,52",%36 indirim,"11,85","6,67",Araştıma-İnceleme Kitapları,208,9789750841583,Ciltsiz
1699,10 Kasım Yas Günü,Yapı Kredi Yayınları,Cengiz Kahraman,"16,67",%36 indirim,"10,67","6,00",Tarih Araştırma - İnceleme Kitapları,144,9789750841040,Ciltli
1700,Şiirin Geçitleri,İz Yayıncılık,Alaeddin Özdenören,"12,00",%35 indirim,"7,80","4,20",Eleştiri-İnceleme-Kuram Kitapları,88,9786053262794,Ciltsiz
1701,İslam Hukukunda Cenin Ahkamı,İz Yayıncılık,Nail Çam,"29,00",%35 indirim,"18,85","10,15",İslam Hukuku Kitapları,288,9786053262664,Ciltsiz
1702,"Akıllı Aşk, Aptal Aşk ve Amerika",Yapı Kredi Yayınları,Mehmet Müfit,"10,19",%36 indirim,"6,52","3,67",Şiir Kitapları,80,9789750841385,Ciltsiz
1703,Sınır Tanımaz Gezgin - Güneş Ülkesine Yolculuk,Carpe Diem Kitapları,Adem Dönmez,"20,00",%35 indirim,"13,00","7,00",Roman,160,9786051441696,Ciltsiz
1704,Kediler Çok Yaramaz - Mızmız,Nemesis Kitap,Kes Gray,"19,00",%40 indirim,"11,40","7,60",Roman-Öykü Kitapları,216,9786052164044,Ciltsiz
1705,Sakın Acında Kaybolma,Timaş Yayınları,Alim Yavuz,"23,50",%40 indirim,"14,10","9,40",Kişisel Gelişim Kitapları,256,9786050827866,Ciltsiz
1706,Açılı/Yorum,İz Yayıncılık,Alaeddin Özdenören,"29,00",%35 indirim,"18,85","10,15",Denemeler,280,9786053262732,Ciltsiz
1707,Cogito Sayı: 88 Maurice Merleau-Ponty,Yapı Kredi Yayınları - Dergi,Kolektif,"28,71",%40 indirim,"17,23","11,48",Periyodik Felsefe Kitapları,324,3990000089678,Ciltsiz
1708,Renkli Fikir Kumbaram,Yediveren Yayınları,Özge Günaydın,"26,00",%31 indirim,"17,94","8,06",Kişisel Gelişim Kitapları,280,9786059514545,Ciltsiz
1709,Sayılarla Oyuncak Treni - Aktiviteli Upuzuuun Boyama Kitabım,Sincap Kitap,Kolektif,"10,00",%35 indirim,"6,50","3,50",Boyama Kitapları,18,9786053050278,Ciltsiz
1710,Veca - Çürük Vişne 1,Epsilon Yayınevi,Emine Tavuz,"49,50",%40 indirim,"29,70","19,80",Roman,608,9786051733913,Ciltsiz
1711,Herhangi Birinin Notları,İz Yayıncılık,Kenan Mermer,"24,00",%35 indirim,"15,60","8,40",Denemeler,240,9786053262442,Ciltsiz
1712,Kör Baykuş,Timaş Yayınları,Sadık Hidayet,"9,00",%40 indirim,"5,40","3,60",Öykü Kitapları,112,9786050827859,Ciltsiz
1713,MSP Davası ve 12 Eylül,İz Yayıncılık,Sadık Albayrak,"30,00",%35 indirim,"19,50","10,50",Türkiye ve Cumhuriyet Tarihi Kitapları,304,9786053262398,Ciltsiz
1714,Kıyıdan Uzakta,İletişim Yayınevi,Mehmet Eroğlu,"17,50",%30 indirim,"12,25","5,25",Roman,99,9789750523083,Ciltsiz
1715,Suç Kitabı,Alfa Yayınları,Peter James,"125,00",%33 indirim,"83,75","41,25",Roman,352,9786051715742,Ciltli
1716,Kuantum Adam: Feynman,Alfa Yayınları,Lawrence M. Krauss,"31,00",%35 indirim,"20,15","10,85",Biyografi-Otobiyogafi Kitapları,290,9786051716947,Ciltsiz
1717,Işid Tuzağı,İletişim Yayınevi,Pierre-Jean Luizard,"23,00",%30 indirim,"16,10","6,90",Siyaset Bilimi Kitapları,119,9789750523373,Ciltsiz
1718,Şanslıyım! - Şanssızım!,İletişim Yayınevi,Thomas Halling,"25,00",%30 indirim,"17,50","7,50",Roman-Öykü Kitapları,48,9789750523632,Ciltsiz
1719,Bir Film Nasıl İzlenir,Alfa Yayınları,David Thomson,"29,00",%35 indirim,"18,85","10,15","Fotoğraf, Sinema, Tiyatro Kitapları",272,9786051716107,Ciltsiz
1720,Genç Werther’in Acıları - Bez Ciltli,Koridor Yayıncılık,Johann Wolfgang von Goethe,"11,00",%35 indirim,"7,15","3,85",Alman Edebiyatı Kitapları,164,9786059702713,Ciltli
1721,Ütopyalar,İletişim Yayınevi,Aksu Bora,"44,50",%30 indirim,"31,15","13,35",Araştırma-İnceleme Kitapları,391,9789750523649,Ciltsiz
1722,Homeros'u Yeniden Keşfetmek,Alfa Yayınları,Andrew Dalby,"32,00",%35 indirim,"20,80","11,20",Diğer Tarih Kitapları ,340,9786051067988,Ciltsiz
1723,Montesquieu - Siyaset ve Tarih,İthaki Yayınları,Louis Althusser,"22,00",%36 indirim,"14,08","7,92",Tarih Araştırma - İnceleme Kitapları,120,9786053757894,Ciltsiz
1724,Ritüeller: Yapı ve Anti-Yapı,İthaki Yayınları,Victor Turner,"29,00",%36 indirim,"18,56","10,44",Araştıma-İnceleme-Referans Kitapları,224,9786053757887,Ciltsiz
1725,Hızlı Metabolizma Diyeti,Epsilon Yayınevi,Haylie Pomroy,"29,50",%40 indirim,"17,70","11,80",Beslenme ve Diyet Kitapları,304,9786051733883,Ciltsiz
1726,Boğaziçi Sayfiyeleri,Alfa Yayınları,Gugas V. İnciciyan,"23,00",%35 indirim,"14,95","8,05",Araştırma - İnceleme Kitapları,215,9786051716909,Ciltsiz
1727,Türkiye'de Gramatoloji ve Edebi Modernlik,İletişim Yayınevi,Nergis Ertürk,"40,50",%30 indirim,"28,35","12,15",Araştıma-İnceleme Kitapları,328,9789750523618,Ciltsiz
1728,Fraklı Komünist,İletişim Yayınevi,Tristram Hunt,"53,00",%30 indirim,"37,10","15,90",Biyografi-Otobiyogafi Kitapları,390,9789750523625,Ciltsiz
1729,Oryantalizm,İletişim Yayınevi,Nicolas Presl,"56,00",%30 indirim,"39,20","16,80",Roman,184,9789750523595,Ciltsiz
1730,Dünyanın Kıyısında Dans,İthaki Yayınları,Ursula K. Le Guin,"48,00",%36 indirim,"30,72","17,28",Araştıma-İnceleme Kitapları,456,9786053757856,Ciltsiz
1731,Ayşenaz Ablalık Yapıyor,Profil Yayıncılık,Kübra Çifçi,"11,00",%38 indirim,"6,82","4,18",Roman-Öykü Kitapları,18,9789759969639,Ciltsiz
1732,Ayşenaz’ın Minik Sırrı,Profil Yayıncılık,Kübra Çifçi,"11,00",%38 indirim,"6,82","4,18",Roman-Öykü Kitapları,20,9789759969301,Ciltsiz
1733,Gozo ve Sagre,İletişim Yayınevi,Uğur Erbaş,"72,00",%30 indirim,"50,40","21,60",Roman,268,9789750523489,Ciltsiz
1734,Kıpır Kıpır Bir Hayal,İletişim Yayınevi,Başak Ağaoğlu,"25,00",%30 indirim,"17,50","7,50",Roman-Öykü Kitapları,32,9789750523472,Ciltsiz
1735,Devlet Aklı ve 1915,İletişim Yayınevi,Ömer Turan,"53,00",%30 indirim,"37,10","15,90",Tarih Araştırma - İnceleme Kitapları,438,9789750523496,Ciltsiz
1736,Yaşlı Gemici,İletişim Yayınevi,Samuel Taylor Coleridge,"25,50",%30 indirim,"17,85","7,65",Öykü Kitapları,235,9789750523076,Ciltsiz
1737,Aşkın Ontolojisi,İthaki Yayınları,Sevinç Türkmen,"20,00",%36 indirim,"12,80","7,20",Diğer Felsefe Kitapları ,136,9786053757801,Ciltsiz
1738,Dostoyevski'nin Batı Eleştirisi,İthaki Yayınları,Bruce Ward,"41,00",%36 indirim,"26,24","14,76",Araştıma-İnceleme Kitapları,320,9786053757771,Ciltsiz
1739,O Gece,Koridor Yayıncılık,Chevy Stevens,"22,00",%35 indirim,"14,30","7,70",Polisiye Kitapları,424,9786059702706,Ciltsiz
1740,Denize Mektuplar Atan Çocuk,Yapı Kredi Yayınları,Doğan Gündüz,"15,00",%36 indirim,"9,60","5,40",Hikayeler,52,9789750841613,Ciltsiz
1741,Superman - Yarının Adamları,Yapı Kredi Yayınları,Geoff Johns,"33,33",%36 indirim,"21,33","12,00",Çizgi Roman Kitapları,256,9789750841682,Ciltsiz
1742,Toplumların Sonu,Yapı Kredi Yayınları,Alain Touraine,"29,63",%36 indirim,"18,96","10,67","Kentleşme, Modernleşme Kitapları",484,9789750841552,Ciltsiz
1743,Avcılıktan Gurmeliğe - Yemeğin Kültürel Tarihi,Yapı Kredi Yayınları,Priscilla Mary Işın,"38,00",%36 indirim,"24,32","13,68",Dünya Mutfağı Kitapları,424,9789750841569,Ciltsiz
1744,Gödel’in Tamamlanmamışlık Kuramı,Alfa Yayınları,Rebecca Goldstein,"26,00",%35 indirim,"16,90","9,10",Araştıma-İnceleme-Referans Kitapları,240,9786051716435,Ciltsiz
1745,Akıllı Yatırımcı,Epsilon Yayınevi,Benjamin Graham,"62,50",%40 indirim,"37,50","25,00",İş Dünyası Kitapları,648,9786051733838,Ciltsiz
1746,Gizli Numara 2,Epsilon Yayınevi,Semiha Kaya,"34,90",%40 indirim,"20,94","13,96",Türk Edebiyatı,520,9786051733845,Ciltsiz
1747,Nail’i Bırakamam,Epsilon Yayınevi,Numan Aydınoğlu,"32,50",%40 indirim,"19,50","13,00",Roman,384,9786051733852,Ciltsiz
1748,Beynimizin Parmak İzleri,Timaş Yayınları,Lisa Feldman Barrett,"38,00",%40 indirim,"22,80","15,20",Popüler Bilim Kitapları,560,9786050827217,Ciltsiz
1749,Uzayda Piknik,İthaki Yayınları,Arkadi Strugatski,"26,00",%36 indirim,"16,64","9,36",Roman,200,9786053757849,Ciltsiz
1750,Kriz Hali ve Devlet,İthaki Yayınları,Zygmunt Bauman,"26,00",%36 indirim,"16,64","9,36",Diğer,192,9786053757863,Ciltsiz
1751,Midilli - Şekilli Hayvanlar Serisi,Parıltı Yayınları,Kolektif,"7,50",%50 indirim,"3,75","3,75",Hikayeler,24,9786053030799,Ciltsiz
1752,Mumya Çılgınlığı - Speedy Gonzales,Artemis Yayınları,Kolektif,"19,00",%35 indirim,"12,35","6,65",Çıkartmalı Kitaplar,30,9786053040675,Ciltsiz
1753,Issız Ev,Koridor Yayıncılık,Linwood Barclay,"29,00",%35 indirim,"18,85","10,15",Roman,440,9786059702720,Ciltsiz
1754,A'dan Z'ye Özel Çocuk Eğitimi ve Gelişimi,Yediveren Yayınları,Oya Akbaş,"30,00",%31 indirim,"20,70","9,30",Çocuk Psikolojisi Kitapları,376,9786059514552,Ciltsiz
1755,Çocuklar İçin - Dünya,Teleskop Popüler Bilim,Emmanuelle Lepetit,"20,00",%50 indirim,"10,00","10,00",Bilimsel Kitaplar,43,9789752421400,Ciltsiz
1756,Çocuklar İçin - Çiftlik,Teleskop Popüler Bilim,Emmanuelle Lepetit,"20,00",%50 indirim,"10,00","10,00",Okul Öncesi Resimli Kitaplar,45,9789752421417,Ciltsiz
1757,Çocuklar İçin - Dinozorlar,Teleskop Popüler Bilim,Emmanuelle Lepetit,"20,00",%50 indirim,"10,00","10,00",Bilimsel Kitaplar,43,9789752421424,Ciltsiz
1758,Çocuklar İçin - Hayvanlar,Teleskop Popüler Bilim,Emmanuelle Lepetit,"20,00",%50 indirim,"10,00","10,00",Bilimsel Kitaplar,43,9789752421431,Ciltsiz
1759,Çocuklar İçin - İtfaiyeciler,Teleskop Popüler Bilim,Emmanuelle Lepetit,"20,00",%50 indirim,"10,00","10,00",Okul Öncesi Resimli Kitaplar,45,9789752421448,Ciltsiz
1760,Çocuklar İçin - Uzay,Teleskop Popüler Bilim,Emmanuelle Lepetit,"20,00",%50 indirim,"10,00","10,00",Bilimsel Kitaplar,43,9789752421455,Ciltsiz
1761,Çocuklar İçin - Vücudumuz,Teleskop Popüler Bilim,Emmanuelle Lepetit,"20,00",%50 indirim,"10,00","10,00",Okul Öncesi Resimli Kitaplar,45,9789752421462,Ciltsiz
1762,Çocuklar İçin - Denizler,Teleskop Popüler Bilim,Emmanuelle Lepetit,"20,00",%50 indirim,"10,00","10,00",Bilimsel Kitaplar,43,9789752421394,Ciltsiz
1763,Şu Bizim Kırılganlığımız,Yapı Kredi Yayınları,Eugenio Borgna,"10,00",%36 indirim,"6,40","3,60",Psikoloji Başvuru Kitapları,76,9789750841767,Ciltsiz
1764,Ruhun Kadınları - Psikanalizin Öncü Kadınları,Yapı Kredi Yayınları,Isabelle Mons,"20,37",%36 indirim,"13,04","7,33",Gelişim Psikolojisi Kitapları,280,9789750841774,Ciltsiz
1765,Hop Güm!,Yapı Kredi Yayınları,Heinz Janisch,"16,67",%36 indirim,"10,67","6,00",Roman-Öykü Kitapları,28,9789750841781,Ciltli
1766,Unvansız Maktul,Yapı Kredi Yayınları,Andrea Camilleri,"17,59",%36 indirim,"11,26","6,33",Roman,228,9789750841798,Ciltsiz
1767,Ne İstersem Yaparım Ben!,Yapı Kredi Yayınları,Heinz Janisch,"20,37",%36 indirim,"13,04","7,33",Hikayeler,28,9789750841811,Ciltli
1768,Orhan Pamuk'ta Yazıyla Kefaret,Yapı Kredi Yayınları,Jale Parla,"12,96",%36 indirim,"8,29","4,67",Araştıma-İnceleme Kitapları,168,9789750841828,Ciltsiz
1769,Büyük Çöküş,Yapı Kredi Yayınları,Brian Cunningham,"25,93",%36 indirim,"16,60","9,33",Çizgi Roman Kitapları,240,9789750841842,Ciltsiz
1770,Yeni Türkiye'ye Varan Yol,İletişim Yayınevi,İsmet Akça,"52,00",%30 indirim,"36,40","15,60",Araştırma-İnceleme Kitapları,376,9789750523175,Ciltsiz
1771,O Sızı Hep Yoklar,İletişim Yayınevi,İlyas Barut,"33,50",%30 indirim,"23,45","10,05",Türk Edebiyatı,252,9789750523557,Ciltsiz
1772,Communitas,İletişim Yayınevi,Roberto Esposito,"36,00",%30 indirim,"25,20","10,80",Siyaset Felsefesi Kitapları,248,9789750523564,Ciltsiz
1773,Ölüm Siyaseti,İletişim Yayınevi,Fethi Benslama,"20,00",%30 indirim,"14,00","6,00","İslam, Ortadoğu Kitapları",101,9789750523571,Ciltsiz
1774,Geçmişimden Sesler ve Renkler,İletişim Yayınevi,Sosi Antikacıoğlu,"38,00",%30 indirim,"26,60","11,40",Anı- Mektup - Günlük Kitapları,270,9789750523588,Ciltsiz
1775,Canlar Ölesi Değil,Yapı Kredi Yayınları,Demet Taner,"20,37",%36 indirim,"13,04","7,33",Anı- Mektup - Günlük Kitapları,136,9789750841590,Ciltsiz
1776,Dönmedolap - Sevecen İle Tomurcuk Etkinlik Kitabı 4,Yapı Kredi Yayınları,Erika Bartos,"18,00",%36 indirim,"11,52","6,48",Roman-Öykü Kitapları,48,9789750841620,Ciltsiz
1777,Antikler ve Postmodernler,Yapı Kredi Yayınları,Fredric Jameson,"24,07",%36 indirim,"15,40","8,67",Diğer Sanat - Mimarlık Kitapları,320,9789750841637,Ciltsiz
1778,Hareketli Sular Şehri - Valerian Cilt 1,Yapı Kredi Yayınları,Jean-Claude Mezieres,"12,96",%36 indirim,"8,29","4,67",Çocuk Çizgi Roman Kitapları,60,9789750841644,Ciltsiz
1779,Duino Buluşması,Yapı Kredi Yayınları,Bedirhan Toprak,"20,37",%36 indirim,"13,04","7,33",Şiir Kitapları,180,9789750841668,Ciltsiz
1780,Zaman Lekeleri,Yapı Kredi Yayınları,Ömer F. Oyal,"24,07",%36 indirim,"15,40","8,67",Roman,324,9789750841675,Ciltsiz
1781,Alis’in Hikayeleri,Yapı Kredi Yayınları,Gianni Rodari,"12,00",%36 indirim,"7,68","4,32",Roman-Öykü Kitapları,56,9789750841743,Ciltsiz
1782,Sanatçı Gibi Düşün,Yapı Kredi Yayınları,Will Gompertz,"24,00",%36 indirim,"15,36","8,64",Diğer Sanat - Mimarlık Kitapları,208,9789750841750,Ciltsiz
1783,Herkes Dikiş Dikebilir,Profil Yayıncılık,Charlotte Gerlings,"44,00",%50 indirim,"22,00","22,00",Diğer Hobi Kitapları,160,9789759969653,Ciltsiz
1784,Anka,Profil Yayıncılık,Sadık Yalsızuçanlar,"33,00",%38 indirim,"20,46","12,54",Roman,288,9789759969691,Ciltsiz
1785,Nadir Kuş,Profil Yayıncılık,Yaşar Sırrı Pinhan,"16,50",%38 indirim,"10,23","6,27",Roman,96,9789759969707,Ciltsiz
1786,İncilerin Yıldızı,Profil Yayıncılık,M. Yahya Coşkun,"22,00",%38 indirim,"13,64","8,36",Roman,166,9789759969714,Ciltsiz
1787,İpini Koparan,Profil Yayıncılık,Ahmet Can,"22,00",%38 indirim,"13,64","8,36",Roman,134,9789759969721,Ciltsiz
1788,Vahyin 1.Yılı,Profil Yayıncılık,M. Engin Noyan,"16,50",%38 indirim,"10,23","6,27",Roman,80,9789759969738,Ciltsiz
1789,Siyah Güzeldir,Profil Yayıncılık,Muhammed Berdibek,"27,50",%38 indirim,"17,05","10,45",Roman,188,9789759969745,Ciltsiz
